rank,title,author,publisher,pub_date,price_normal,price_sale,rating,isbn,link
66,스포츠의학이 쉬워지는 근육 구조 대백과,"사카이 타쓰오, 도쿠나가 아키코, 아쿠츠 히로히코, 박현아",현익출판,2026년 05월,25000,22500,9.9,	9791194793632,https://www.yes24.com/product/goods/188191975
67,자연에서 인간까지 속임수의 진화,"리싱 선, 김아림",세종서적,2026년 04월,22000,19800,9.8,	9791124255001,https://www.yes24.com/product/goods/186085686
68,수학의 언어로 세상을 본다면,"오구리 히로시, 서혜숙, 고선윤",바다출판사,2024년 11월,17800,16020,10.0,	9791166893100,https://www.yes24.com/product/goods/139877846
69,과학을 보다 2,"김범준, 김응빈, 지웅배, 정영진",알파미디어,2024년 06월,19800,17820,9.8,	9791191122633,https://www.yes24.com/product/goods/126847336
70,수학으로 생각하는 힘,"키트 예이츠, 이충호",웅진지식하우스,2020년 07월,16800,15120,8.8,	9788901243931,https://www.yes24.com/product/goods/91439062
71,종의 기원,"찰스 로버트 다윈, 장대익, 최재천, 강호정, 김성한, 정보 더 보기/감추기, 찰스 로버트 다윈, 장대익, 최재천, 강호정, 김성한, 전중환, 주일우, 최정규",사이언스북스,2019년 07월,22000,19800,8.9,	9791189198862,https://www.yes24.com/product/goods/76185005
72,10대의 뇌,"프랜시스 젠슨, 에이미 엘리스 넛, 김성훈",웅진지식하우스,2019년 01월,18000,16200,9.1,	9788901228761,https://www.yes24.com/product/goods/67743335
73,세포를 재생하면 질병은 낫는다,조병식,서울셀렉션,2026년 05월,25000,22500,10.0,	9791189809973,https://www.yes24.com/product/goods/189116443
74,화학자K의 추리 과학실,이광렬,블랙피쉬,2026년 03월,16800,15120,9.9,	9788968335365,https://www.yes24.com/product/goods/183659024
75,블러드 머니,"네이선 바르디, 신유희",상상스퀘어,2026년 01월,21000,18900,10.0,	9791194368915,https://www.yes24.com/product/goods/173016864
76,단백질 혁명,김성훈,웅진지식하우스,2025년 07월,18500,16650,9.8,	9788901295701,https://www.yes24.com/product/goods/149851549
77,개념 있는 수학자 : 공통수학 편,이광연,어바웃어북,2024년 12월,25000,22500,9.6,	9791192229485,https://www.yes24.com/product/goods/139734722
78,경제가 쉬워지는 최소한의 수학,오국환,지상의책(갈매나무),2024년 05월,18500,16650,9.6,	9791193301029,https://www.yes24.com/product/goods/126120895
79,문과 남자의 과학 공부,유시민,돌베개,2023년 06월,17500,15750,9.2,	9791192836188,https://www.yes24.com/product/goods/119608737
80,생명과 약의 연결고리,김성훈,웅진지식하우스,2023년 02월,17000,15300,9.6,	9788901269306,https://www.yes24.com/product/goods/117667769
81,미적분의 힘,"스티븐 스트로가츠, 이충호",해나무,2021년 09월,20000,18000,9.3,	9791164051335,https://www.yes24.com/product/goods/103711429
82,더 이상한 수학책,"벤 올린, 이경민",북라이프,2021년 03월,22000,19800,9.8,	9791191013122,https://www.yes24.com/product/goods/97642611
83,세상은 온통 화학이야,"마이 티 응우옌 킴, 김민경, 배명자",한국경제신문사(한경비피),2019년 09월,16800,15120,9.4,	9788947545150,https://www.yes24.com/product/goods/78912906
84,x의 즐거움,"스티븐 스트로가츠, 이충호",웅진지식하우스,2014년 07월,15000,13500,9.3,	9788901165813,https://www.yes24.com/product/goods/13827878
85,옛 그림 속의 우리 나무,박상진,눌와,2026년 04월,24000,21600,,	9791189074920,https://www.yes24.com/product/goods/188905817
86,만화로 보는 3분 과학 1 : 서양 고대~중세 편,닥터베르,카시오페아,2026년 04월,20000,18000,9.9,	9791168274402,https://www.yes24.com/product/goods/185653481
87,이토록 쓸모 있는 수학적 사고,"류쉐펑, 이서연, 김지혜",미디어숲,2026년 04월,22000,19800,10.0,	9791158749248,https://www.yes24.com/product/goods/185245329
