rank,title,author,publisher,pub_date,price_normal,price_sale,rating,isbn,link
1,[그래제본소] 이기적 양육자,김성곤,더디퍼런스,,19800,19800,,,https://www.yes24.com//campaign/01_Book/yesFunding/yesFundingBook.aspx?EventNo=276381
62,사회문제의 90%는 비즈니스로 해결할 수 있다,"다구치 가즈나리, 김혜원",엠와이소셜컴퍼니,2026년 08월,22000,19800,,	9791196788896,https://www.yes24.com/product/goods/196272845
63,디지털 교육론,한승연,학지사,2026년 08월,20000,20000,,	9788999738241,https://www.yes24.com/product/goods/196272837
64,아름살이 진로상담,주은선,학지사,2026년 09월,23000,23000,,	9788999738487,https://www.yes24.com/product/goods/196272836
65,학습 동기와 교실 수업,"장유진, 김명섭, 원성준, 이유정, 황혜영",학지사,2026년 08월,26000,26000,,	9788999737183,https://www.yes24.com/product/goods/196272833
66,강점 기반 청소년 자해·자살 위기 개입,박예진,학지사,2026년 09월,16000,16000,,	9788999738333,https://www.yes24.com/product/goods/196272831
67,웃고 놀고 뒤집은 나의 페미니즘,유숙열,이프북스(IFBOOKS),2026년 09월,22000,19800,,	9791190390385,https://www.yes24.com/product/goods/196269148
68,수업에 바로 쓰는 바이브 코딩,"김나영, 김세빈, 김우일, 박세현",학교도서관저널,2026년 09월,16000,14400,,	9788969152749,https://www.yes24.com/product/goods/196269027
69,소희의 세계,김소희,메디치미디어,2026년 09월,20000,18000,,	9791157068739,https://www.yes24.com/product/goods/196266451
70,인도 금융 포용 강화를 위한 AI 파이낸스 활용 전략: AFINIT의 플랫폼 확장을 통한 발전 및 사회 기여 전략 모색,"아디티 싱, 방준형, 이승민",지식과감성#,2026년 09월,16800,15120,,	9791139234657,https://www.yes24.com/product/goods/196266089
71,중남미의 개발함정과 SDGs,정상희,명인문화사,2026년 06월,25000,22500,,	9791161931784,https://www.yes24.com/product/goods/196263599
72,AI와 방송의 미래,"김병현, 박종구, 박현지, 백상기, 송유진, 정보 더 보기/감추기, 김병현, 박종구, 박현지, 백상기, 송유진, 송해엽, 오세옥, 유수정, 유진희, 정재민, 조연하, 최믿음, 한영주, 황성연",한울아카데미,2026년 08월,36000,36000,,	9788946076648,https://www.yes24.com/product/goods/196263256
73,성장은 구조다 STRUCTURE FIRST,"한권희, 박종영",북&월드,2026년 09월,23000,21850,,	9791122111101,https://www.yes24.com/product/goods/196262116
74,아메리칸 파시스트,"레이첼 매도, 홍기빈",21세기북스,2026년 09월,38000,34200,,	9791176610988,https://www.yes24.com/product/goods/196262014
75,일상의 유토피아,"크리스틴 R. 고드시, 성원",사람in,2026년 09월,26000,23400,,	9791171012664,https://www.yes24.com/product/goods/196261872
76,한국 원자력 발전 어디로 가야 하나?,"한정훈, 윤제용",경인문화사(단행),2026년 08월,22000,20900,,	9788949969442,https://www.yes24.com/product/goods/196262048
77,"노사관계, 모두가 이기는 법칙",심규환,(주)박영사,2026년 09월,29000,29000,,	9791144225350,https://www.yes24.com/product/goods/196260880
78,21세기 사회를 어떻게 읽을 것인가?,"안드레아스 레크비츠, 하르트무트 로자, 조형준",새물결,2026년 05월,35000,35000,,	9788955590142,https://www.yes24.com/product/goods/196256806
79,외국인 유학생의 지역경제 영향과 지역인재로의 정착ㆍ활용 방안,서성민 외 1인,산업연구원,2026년 06월,12000,12000,,	9791194827993,https://www.yes24.com/product/goods/196256805
80,차이나 왕수다,"최강석, 최고봉",푸른길,2026년 09월,18000,16200,,	9791172671372,https://www.yes24.com/product/goods/196256804
81,환상의 종말,"안드레아스 레크비츠, 조형준",새물결,2026년 05월,35000,35000,,	9788955590203,https://www.yes24.com/product/goods/196256802
82,탄소 없는 쇳물,조청명,행진,2026년 09월,20000,18000,,	9791196926205,https://www.yes24.com/product/goods/196256800
83,생성수업설계,이낭희,교육과실천,2026년 09월,22000,19800,,	9791124627242,https://www.yes24.com/product/goods/196256796
84,원칙의 문제,"로널드 드워킨, 박형빈",씨아이알(CIR),2026년 09월,46000,46000,,	9791168563759,https://www.yes24.com/product/goods/196243561
85,2026 보건복지백서,편집부,보건복지부,2026년 08월,30000,28500,,,https://www.yes24.com/product/goods/196242227
86,2026 한국의 성인지 통계,"한진영, 이동선, 박송이, 이진숙, 이서현",한국여성정책연구원,2026년 06월,20500,20500,,	9772951614001,https://www.yes24.com/product/goods/196240629
87,"이해와 탐구, 성장을 이끄는 교육과정 설계","온정덕, 윤지영",학지사,2026년 09월,17000,17000,,	9788999738425,https://www.yes24.com/product/goods/196249587
88,한번에 통과하는 논문 : 질적·혼합연구를 활용한 논문 작성,"전세란, 히든그레이스 학술제작팀",한빛아카데미,2026년 09월,36000,36000,,	9791173400759,https://www.yes24.com/product/goods/196233903
89,존 스튜어트 밀 자유론,"존 스튜어트 밀, 박재홍, 이혜민, 김도균, 최홍석",리케이온,2026년 08월,10000,9500,,	9791122054293,https://www.yes24.com/product/goods/196225678
90,일본지방은행의 경쟁력 강화를 위한 제도개선 및 시사점,이병윤 외 2인,한국금융연구원,2026년 08월,4000,4000,,	9788950308261,https://www.yes24.com/product/goods/196210412
91,"링컨, 사고의 진화",한우성,누보,2026년 09월,18000,16200,,	9791196948429,https://www.yes24.com/product/goods/196210404
92,골목의 경제학,김상영,렛츠북(book),2026년 09월,16800,15120,,	9791160548440,https://www.yes24.com/product/goods/196200344
93,0.80의 함정,박인엽,좋은땅,2026년 09월,17000,15300,,	9791138864244,https://www.yes24.com/product/goods/196193206
94,통일 설계도,장태규,BOOKK(부크크),2026년 08월,34700,34700,,	9791112278791,https://www.yes24.com/product/goods/196190061
95,"정치철학, 다들 잘못 알고 있습니다",하랑,BOOKK(부크크),2026년 08월,8600,8600,,	9791112276636,https://www.yes24.com/product/goods/196189924
96,혼자 쓰는 내용증명,김영준,BOOKK(부크크),2026년 09월,20000,20000,,	9791112282453,https://www.yes24.com/product/goods/196189890
97,전환의 공백,정준호,BOOKK(부크크),2026년 08월,34000,34000,,	9791112267078,https://www.yes24.com/product/goods/196189873
98,복지시설보조금매뉴얼(2판),이상문,BOOKK(부크크),2026년 09월,30000,30000,,	9791112279903,https://www.yes24.com/product/goods/196189860
99,대한민국 형법,"대한민국, 이윤재",BOOKK(부크크),2026년 09월,15300,15300,,	9791112282934,https://www.yes24.com/product/goods/196189837
100,대한민국 헌법,"대한민국, 이윤재",BOOKK(부크크),2026년 09월,9900,9900,,	9791112282927,https://www.yes24.com/product/goods/196189833
101,민주정부는 왜 실패하는가?,김시호,BOOKK(부크크),2026년 09월,19500,19500,,	9791112281852,https://www.yes24.com/product/goods/196189820
