rank,title,author,publisher,pub_date,price_normal,price_sale,rating,isbn,link
82,AI 자율학습 제미나이로 일 잘하는 법,성구(강성규),길벗,2026년 04월,26000,23400,9.8,	9791140718405,https://www.yes24.com/product/goods/182995232
83,AI 엔지니어링,"칩 후옌, 변성윤",한빛미디어,2025년 09월,40000,36000,9.9,	9791169214278,https://www.yes24.com/product/goods/154925812
84,밑바닥부터 만들면서 배우는 LLM,"세바스찬 라시카, 박해선",길벗,2025년 09월,40000,36000,9.6,	9791140715848,https://www.yes24.com/product/goods/154099735
85,"다시, 소프트웨어 엔지니어","네서니얼 슈타, 댄 베가, 박성철",책만,2026년 05월,30000,27000,,	9791124309070,https://www.yes24.com/product/goods/189674360
86,그림으로 배우는 생성형 AI,"프리양카 베르가디아, 발리아파 락슈마난, 류광",한빛미디어,2026년 04월,33000,29700,9.6,	9791175790476,https://www.yes24.com/product/goods/186663875
87,AI가 다 하고 내가 돈 버는 앱 만들기,서희찬,길벗,2026년 05월,28000,25200,,	9791140718870,https://www.yes24.com/product/goods/189854100
88,AI시대에 난생처음 들어보는 데이터센터 이야기,김주회,북플레이트,2026년 04월,22000,19800,10.0,	9791194687979,https://www.yes24.com/product/goods/188266803
89,퇴근이 빨라지는 제미나이 & 노트북LM 업무 자동화 정석 엑셀 X AI,권현욱,디지털북스,2026년 04월,22000,19800,10.0,	9788960885110,https://www.yes24.com/product/goods/187039263
90,된다! 조회수 터지는 인스타그램 릴스 만들기,최지영,이지스퍼블리싱,2026년 03월,21000,18900,9.9,	9791163038306,https://www.yes24.com/product/goods/180508055
91,처음이지만 프로처럼 쓰는 노션 Notion,박한용,디지털북스,2025년 09월,25000,22500,9.9,	9788960884977,https://www.yes24.com/product/goods/154182485
92,요즘 직장인을 위한 실무 보고서 작성 비법,김태영,시프트,2026년 03월,20000,18000,10.0,	9791124373026,https://www.yes24.com/product/goods/180335619
93,AI 자율학습 클로드 코드·코덱스 CLI·제미나이 CLI 완전 활용법,Dave Lee,길벗,2026년 02월,32000,28800,9.6,	9791140717606,https://www.yes24.com/product/goods/175525819
94,정지훈의 양자 컴퓨터 강의,정지훈,한빛미디어,2025년 08월,24000,21600,9.5,	9791169214247,https://www.yes24.com/product/goods/151789405
95,밑바닥부터 시작하는 딥러닝 1,"사이토 고키, 개앞맵시",한빛미디어,2025년 01월,26000,23400,9.3,	9791169213387,https://www.yes24.com/product/goods/141787639
96,라프 코스터의 재미이론 10주년 개정판,"라프 코스터, 유창석, 전유택",길벗,2017년 03월,22000,19800,8.2,	9791160501315,https://www.yes24.com/product/goods/37335066
97,최고의 n8n AI 자동화 강의,박정기,리코멘드,2026년 05월,22000,19800,10.0,	9791194084334,https://www.yes24.com/product/goods/189205584
98,"생성형 AI와 엔트리로 12가지 인공지능 작품 만들기 with 뤼튼, 캔바, 미리캔버스, 투닝, ChatGPT, 위스크, 수노","전진아, 김수연",앤써북,2025년 09월,21000,18900,10.0,	9791193059630,https://www.yes24.com/product/goods/153061112
99,크리에이터 김연지의 돈 되는 AI 콘텐츠 설계,김연지,한빛비즈,2026년 05월,20000,18000,,	9791157848843,https://www.yes24.com/product/goods/189850864
100,프로덕트 디자이너로 살아남기,강영화,이오스튜디오,2026년 05월,19000,17100,,	9791198662200,https://www.yes24.com/product/goods/189287920
