rank,title,author,publisher,pub_date,price_normal,price_sale,rating,isbn,link
79,"뿌리깊은 초등국어 독해력 어휘편 1단계 (초등1,2학년)",마더텅 편집부,마더텅,2019년 12월,9900,8910,9.7,9791162725146,https://www.yes24.com/product/goods/84673053
80,EBS 초등 만점왕 국어 5-1 (2026년),EBS,한국교육방송공사,2026년 03월,16000,14400,10.0,9788954799379,https://www.yes24.com/product/goods/181104138
81,EBS 초등 만점왕 수학 6-1 (2026년),EBS,한국교육방송공사,2025년 11월,16500,14850,9.7,9788954795951,https://www.yes24.com/product/goods/169403822
82,용선생 15분 한국사 독해 1,"사회평론 역사연구소, 이지혜, 김미성, 정지은, 뭉선생, 정보 더 보기/감추기, 사회평론 역사연구소, 이지혜, 김미성, 정지은, 뭉선생, 윤효식, 김지희, 이우일, 정숭교",사회평론,2023년 03월,11000,9900,9.9,9791162732779,https://www.yes24.com/product/goods/117934106
83,EBS 초등 만점왕 통합본 국어·사회·과학 3-1 (2026년),EBS,한국교육방송공사,2025년 11월,25000,22500,9.9,9788954795784,https://www.yes24.com/product/goods/171568015
84,추론·비판 독해의 힘 2,기적학습연구소,길벗스쿨,2026년 03월,15000,13500,10.0,9791174671097,https://www.yes24.com/product/goods/181203409
85,EBS 초등 만점왕 수학 2-1 (2026년),EBS,한국교육방송공사,2025년 10월,15500,13950,10.0,9788954795050,https://www.yes24.com/product/goods/160214021
86,오투 초등과학 4-1 (2026년용),,비상교육,2024년 11월,15000,13500,9.9,9791173160462,https://www.yes24.com/product/goods/139573086
87,최상위 초등수학S 3-1 (2026년용),편집부,디딤돌교육(학습),2024년 09월,16000,14400,9.8,9788926165256,https://www.yes24.com/product/goods/133871344
88,기적의 계산법 6학년 세트,기적학습연구소,길벗스쿨,2021년 12월,17000,15300,9.8,9791164064151,https://www.yes24.com/product/goods/105746562
89,초등 독서평설 No.245 (2026년 4월호),,지학사(학습),2026년 04월,15000,13500,10.0,9771739832002,https://www.yes24.com/product/goods/183534173
90,하루 한장 한글완성 2 받침,미래엔콘텐츠연구회,미래엔,2021년 11월,6000,5400,9.8,9791164139583,https://www.yes24.com/product/goods/104866016
91,"뿌리깊은 초등국어 독해력 어휘편 4단계 (초등3,4학년)",마더텅 편집부,마더텅,2019년 12월,9900,8910,9.8,9791162725177,https://www.yes24.com/product/goods/84673834
92,디딤돌 초등수학 기본편 5-2 (2026년),,디딤돌교육(학습),2026년 02월,16500,14850,10.0,9788926167335,https://www.yes24.com/product/goods/177742572
93,요약독해의 힘 3권,기적학습연구소,길벗스쿨,2024년 11월,12000,10800,10.0,9791164067992,https://www.yes24.com/product/goods/138197594
94,개념+유형 기본 라이트 초등수학 5-1 (2026년),,비상교육,2025년 07월,17000,15300,10.0,9791173165375,https://www.yes24.com/product/goods/148038097
95,리딩튜터 스타터 2,NE능률 영어교육연구소,NE능률,2025년 01월,13500,12150,9.9,9791125348535,https://www.yes24.com/product/goods/136553866
96,하루 한장 쏙셈 6 초등 수학 3-2 (2026년용),미래엔콘텐츠연구회,미래엔,2024년 10월,9500,8550,10.0,9791168418868,https://www.yes24.com/product/goods/133758622
97,EBS 초등 만점왕 국어 2-1 (2026년),EBS,한국교육방송공사,2025년 11월,15500,13950,9.6,9788954795715,https://www.yes24.com/product/goods/171567849
98,신사고 쎈연산 초등 9권 5-1 (2026년),"홍범준, 신사고수학콘텐츠연구회",좋은책신사고,2025년 08월,10000,9000,9.8,9788928350957,https://www.yes24.com/product/goods/152299935
99,하루 한장 쏙셈 9 초등 수학 5-1 (2026년),미래엔콘텐츠연구회,미래엔,2025년 08월,9500,8550,10.0,9791173477737,https://www.yes24.com/product/goods/149754332
100,하루 한장 급수 한자 8급,미래엔콘텐츠연구회,미래엔,2024년 07월,10000,9000,9.9,9791168416093,https://www.yes24.com/product/goods/128939069
