rank,title,author,publisher,pub_date,price_normal,price_sale,rating,isbn,link
62,새로운 시편 합창곡집,송난호,BOOKK(부크크),2026년 08월,13800,13800,,	9791112251466,https://www.yes24.com/product/goods/195087340
63,그래도 은혜,허요한,BOOKK(부크크),2026년 08월,8500,8500,,	9791112256843,https://www.yes24.com/product/goods/195087306
64,오늘을 위한 요한계시록,이정화,나선민,2026년 08월,20000,19000,10.0,	9791192586229,https://www.yes24.com/product/goods/195080848
65,예수처방전,백영덕,그레이스북,2026년 08월,19000,17100,,	9791198662132,https://www.yes24.com/product/goods/195080847
66,더 잘 승리할 수 없을 만큼 잘 승리하고 있는 너에게,장희연,사랑의장막,2026년 08월,10000,9500,,	9791188518104,https://www.yes24.com/product/goods/195076029
67,불의 천사들,"캔디스 스미스먼, 황영규",뉴모닝,2026년 07월,20000,18000,,	9791199990401,https://www.yes24.com/product/goods/195075803
68,새로운 불교심리학,"모리츠 키, 케네스 거겐, 후사코 코시카와, 윤희조, 박재은",운주사,2026년 08월,50000,47500,,	9788957469385,https://www.yes24.com/product/goods/195075105
69,케이팝 데몬 헌터스로 바라본 보병궁 시대의 오컬트 힐링 문화,임지혜,이스턴드래곤,2026년 08월,23000,20700,,	9791199174597,https://www.yes24.com/product/goods/195074566
70,친절히 차별하는 교회,권주은,오픈스토리,2026년 08월,16000,15200,,	9791199375437,https://www.yes24.com/product/goods/195074448
71,교회가 살아야 나라가 산다 2,박동호,굿보이스,2026년 07월,18000,17100,,	9791188266401,https://www.yes24.com/product/goods/195074328
72,교회가 살아야 나라가 산다 1,박동호,굿보이스,2026년 07월,25000,23750,,	9791188266395,https://www.yes24.com/product/goods/195074226
73,길 (The Path),윤보을,빅픽쳐 미디어,2026년 07월,22000,19800,,	9791122003604,https://www.yes24.com/product/goods/195074083
74,예레미야,황원찬,엘맨출판사,2026년 08월,12000,10800,,	9788955158342,https://www.yes24.com/product/goods/195073911
75,너희는 이렇게 기도하라!,하홍석,도서출판 거룩한진주,2026년 08월,10000,9000,,	9791168900844,https://www.yes24.com/product/goods/195043309
