rank,title,author,publisher,pub_date,price_normal,price_sale,rating,isbn,link
47,2027 축산업 주소록 CD,한국콘텐츠미디어,한국콘텐츠미디어,2026년 05월,87000,78300,,	9791172346102,https://www.yes24.com/product/goods/191512639
48,2027 전국 학원·교습소 정보 CD,한국콘텐츠미디어,한국콘텐츠미디어,2026년 05월,189000,170100,,	9791172346133,https://www.yes24.com/product/goods/191512536
49,2027 전국 반려동물시장 주소록 CD,한국콘텐츠미디어,한국콘텐츠미디어,2026년 05월,189000,170100,,	9791172346119,https://www.yes24.com/product/goods/191512241
50,2027 전국 골프장 주소록 CD,한국콘텐츠미디어,한국콘텐츠미디어,2026년 05월,87000,78300,,	9791172346140,https://www.yes24.com/product/goods/191512028
51,주식 단타 특공대 (큰글자도서),윤타(윤영준),동양북스(동양books),2026년 06월,37000,37000,,	9791172102159,https://www.yes24.com/product/goods/191511406
52,한 번 배우면 평생 써먹는 ETF 투자법 (큰글자도서),윤타(윤영준),동양북스(동양books),2026년 06월,35000,35000,,	9791172102166,https://www.yes24.com/product/goods/191510988
53,2026 회계와 세무실무,"윤희원, 김봉현, 김겸순",더존테크윌,2026년 06월,35000,31500,,	9791163061496,https://www.yes24.com/product/goods/191503494
54,성장하는 브랜드를 위한 풀필먼트 실무 백서,양거봉,마인드빌딩,2026년 06월,28000,25200,,	9791124086261,https://www.yes24.com/product/goods/191500899
55,진짜 부자 가짜 부자,사경인,더클래스,2026년 06월,25000,22500,,	9791199059009,https://www.yes24.com/product/goods/191486581
56,돈 모을 때 시작하는 금융투자 공부 (큰글자책),임경,생각비행,2026년 06월,38000,38000,,	9791192745954,https://www.yes24.com/product/goods/191484004
57,한국 SMTp 2027,한국콘텐츠미디어,한국콘텐츠미디어,2026년 06월,580000,551000,,	9772983217003,https://www.yes24.com/product/goods/191483869
58,AI를 지배하는 질문의 기술,최천규,라이징마운틴,2026년 06월,19000,17100,,	9791199840720,https://www.yes24.com/product/goods/191483673
59,처음 배우는 미국 주식 투자 + 처음 배우는 주식 차트 세트,한재승,알에이치코리아(RHK),2026년 06월,76000,68400,9.5,,https://www.yes24.com/product/goods/191482617
60,흔들리지 않는 투자자,최락현,부크온,2026년 06월,22000,19800,,	9791199477643,https://www.yes24.com/product/goods/191482168
61,일본어 명카피 핸드북 1~2 세트,"정규영, 후지이 와카나, 오가타 요시히로",길벗이지톡,2026년 07월,36000,32400,9.7,,https://www.yes24.com/product/goods/191482066
62,"카페 마감, 아무도 안 알려준다",황진택,미다스북스(리틀미다스),2026년 06월,18000,16200,,	9791173559815,https://www.yes24.com/product/goods/191481955
63,2027 판촉업체 주소록 CD,한국콘텐츠미디어,한국콘텐츠미디어,2026년 05월,189000,170100,,	9791172346072,https://www.yes24.com/product/goods/191481431
64,2027 바이오 회사 주소록 CD,한국콘텐츠미디어,한국콘텐츠미디어,2026년 05월,189000,170100,,	9791172346065,https://www.yes24.com/product/goods/191481421
