rank,title,author,publisher,pub_date,price_normal,price_sale,rating,isbn,link
55,"고고학의 기초, 상대편년 연구법",안재호,진인진,2026년 06월,20000,19000,,	9788963477039,https://www.yes24.com/product/goods/192586121
56,못 미더운 악녀입니다만 ~추궁접서 교체전~ 12,"나카무라 사츠키, 유키 카나, 김예진",서울미디어코믹스(서울문화사),2026년 06월,10000,9000,,	9791142819933,https://www.yes24.com/product/goods/192565942
57,날마다 찬미예수 (800곡),,선교횃불CCM2U,2018년 05월,43000,38700,,	9788955464160,https://www.yes24.com/product/goods/192565936
58,수부외과 9,"시이시히, 아라이 타카히로",서울미디어코믹스(서울문화사),2026년 06월,6000,5400,,	9791142819308,https://www.yes24.com/product/goods/192565882
59,쑥쑥 급수한자 준5급 하 쓰기노트,"허은지, 박진미",제이플러스,2026년 07월,11000,9900,10.0,	9791156013235,https://www.yes24.com/product/goods/192565861
60,울지 않는 화살,민병재,지식과감성#,2026년 06월,19800,17820,,	9791139232936,https://www.yes24.com/product/goods/192565844
61,쑥쑥 급수한자 5급 (하),"허은지, 박진미, 윤혜정",제이플러스,2026년 07월,18000,16200,,	9791156013228,https://www.yes24.com/product/goods/192565828
62,천년의 별빛,김관호,북퍼브,2026년 06월,10000,9000,,	9791174821195,https://www.yes24.com/product/goods/192565824
63,령,설화,하움출판사,2026년 07월,16800,15120,,	9791173744594,https://www.yes24.com/product/goods/192565810
64,"건설의 격格, 경영의 맥脈, 인문의 결",김인호,지식과감성#,2026년 06월,32000,28800,,	9791139232929,https://www.yes24.com/product/goods/192565802
65,한국어 천부경 숙지하기,김도반,보민출판사,2026년 06월,16000,14400,,	9791169575157,https://www.yes24.com/product/goods/192565800
66,불시울,송기남,좋은땅,2026년 06월,16800,15120,,	9791138861861,https://www.yes24.com/product/goods/192565786
67,리더의 옷은 생각보다 무거웠다,이기웅,지식과감성#,2026년 07월,16800,15120,,	9791139233131,https://www.yes24.com/product/goods/192565779
68,2026 이패스 AFPK 최종실전 모의고사,"김종희, 김종모, 최동진, 이패스코리아 금융연구소",이패스코리아,2026년 06월,21000,18900,,	9791172095215,https://www.yes24.com/product/goods/192565759
69,귀가 어두운 집,배정숙,시아북,2026년 06월,12000,10800,,	9791194392736,https://www.yes24.com/product/goods/192565755
70,쿠키 만들기 대작전,정서윤 외,무지개숲,2026년 05월,14500,13050,,	9791199935907,https://www.yes24.com/product/goods/192565749
71,빨리 키가 컸으면 좋겠어,함혜진,무지개숲,2026년 05월,14500,13050,,	9791199935921,https://www.yes24.com/product/goods/192565743
72,2026 이패스 AFPK 핵심문제집 모듈2,"김종희, 김종모, 이패스코리아 금융연구소",이패스코리아,2026년 06월,30000,27000,,	9791172095208,https://www.yes24.com/product/goods/192565740
73,꽃이 머물던 향기,황환택,시아북,2026년 06월,12000,10800,,	9791194392743,https://www.yes24.com/product/goods/192565737
74,보다듣다묻다,이일훈,리북,2026년 07월,17000,15300,,	9788997496808,https://www.yes24.com/product/goods/192565734
75,놀이공원 줄을 서요,최수아 외,무지개숲,2026년 05월,14500,13050,,	9791199935914,https://www.yes24.com/product/goods/192565730
76,2026 이패스 AFPK 핵심문제집 모듈1,"김종희, 최동진, 이패스코리아 금융연구소",이패스코리아,2026년 06월,30000,27000,,	9791172095192,https://www.yes24.com/product/goods/192565719
77,부흥어게인 (BEST_650곡),,CCM2U,2021년 09월,34000,30600,,	9788955464696,https://www.yes24.com/product/goods/192565686
78,텔레마코스의 모험 1,"프랑수아 드 페늘롱, 최병곤, 김중현",책세상,2026년 06월,13000,12350,,	9791171311743,https://www.yes24.com/product/goods/192565674
79,한국을 우러러 노래하다,"이준구, 하배진, 이태우, 엄보미, 이혜원",하움출판사,2026년 06월,20000,18000,,	9791173744372,https://www.yes24.com/product/goods/192565592
80,2027 DNA 민법 기출지문 및 서브노트,오양균,에듀비,2026년 01월,28000,28000,,	9791171102938,https://www.yes24.com/product/goods/192565492
81,산 사람이 살았네,"최도영, 우주",웅진주니어,2026년 06월,13000,11700,,	9788901300085,https://www.yes24.com/product/goods/192565472
82,2027 DNA 민법,오양균,에듀비,2026년 01월,52000,52000,,	9791171102921,https://www.yes24.com/product/goods/192565443
83,YBM 실전토익 1000 Vol. 2 세트 (LC+RC),,YBM(와이비엠),2026년 06월,36000,32400,,,https://www.yes24.com/product/goods/192565404
84,느릅나무의 자리,고영범,강,2026년 06월,16000,14400,,	9788982183881,https://www.yes24.com/product/goods/192565480
85,이탈리아나,"주세페 카토첼라, 이소영",군자출판사,2026년 07월,18000,18000,,	9791170684800,https://www.yes24.com/product/goods/192565445
86,교사를 위한 자신만만 응급처치,서울특별시보건교사회,군자출판사,2026년 07월,40000,40000,,	9791170684978,https://www.yes24.com/product/goods/192565465
87,보석 아이스크림 대모험,미란,창비,2026년 06월,16800,15120,,	9788936429683,https://www.yes24.com/product/goods/192565591
88,가를 두고,백가흠,문학과지성사,2026년 06월,17000,15300,,	9788932045306,https://www.yes24.com/product/goods/192565403
