rank,title,author,publisher,pub_date,price_normal,price_sale,rating,isbn,link
88,에이든 리스본·포르투 포르투갈 여행지도,"타블라라사, 이정기",타블라라사,2025년 02월,19800,17820,9.8,	9791190073745,https://www.yes24.com/product/goods/142600614
89,돌로미티,박진성,맑은샘,2024년 09월,22000,19800,10.0,	9791157786657,https://www.yes24.com/product/goods/133974104
90,에이든 아이와 국내여행 가이드북,"이정기, 타블라라사",타블라라사,2024년 10월,24000,21600,9.9,	9791190073653,https://www.yes24.com/product/goods/133846115
91,"지금은, 일본 소도시 여행",두경아,길벗,2024년 03월,22000,19800,9.9,	9791140708666,https://www.yes24.com/product/goods/125214494
92,여행자를 위한 교토 답사기,유홍준,창비,2023년 09월,22000,19800,9.7,	9788936479435,https://www.yes24.com/product/goods/122446847
93,자전거여행 2,김훈,문학동네,2014년 10월,16000,14400,9.6,	9788954626217,https://www.yes24.com/product/goods/14832167
94,나무야 나무야,신영복,돌베개,1997년 01월,8000,7200,9.3,	9788971990933,https://www.yes24.com/product/goods/784
95,리얼 일본 소도시,"정꽃나래, 정꽃보라",한빛라이프,2026년 04월,22000,19800,,	9791194725299,https://www.yes24.com/product/goods/186023375
96,리얼 나고야,"최영근, 나보영",한빛라이프,2025년 02월,18000,16200,8.8,	9791193080481,https://www.yes24.com/product/goods/141811724
97,바람이 분다 당신이 좋다,이병률,달,2012년 07월,15300,13770,9.0,	9788993928488,https://www.yes24.com/product/goods/7202720
98,우리들의 발리 여행,임현지,노트앤노트,2026년 05월,19800,17820,10.0,	9791199235182,https://www.yes24.com/product/goods/188682450
99,"돌, 빛, 숲 그리고 코트다쥐르","김종진, 김현진, 강명훈, 심근영, 박소현, 정보 더 보기/감추기, 김종진, 김현진, 강명훈, 심근영, 박소현, 양승수, 장형남",효형출판,2026년 04월,19800,17820,10.0,	9788958722502,https://www.yes24.com/product/goods/187927822
100,리얼 뉴욕,맹지나,한빛라이프,2026년 04월,22000,19800,,	9791194725428,https://www.yes24.com/product/goods/187546460
