rank,title,author,publisher,pub_date,price_normal,price_sale,rating,isbn,link
51,첫 번째 미술관 북마크 (큰글자도서),김상래,초록비책공방,2026년 07월,40000,40000,,	9791124126387,https://www.yes24.com/product/goods/194816231
52,"빽투더퓨처, 역사의 시계를 돌리다 (큰글자도서)",김상운,초록비책공방,2026년 07월,37000,37000,,	9791124126370,https://www.yes24.com/product/goods/194815524
53,중동이 건넨 말들 (큰글자도서),백정순,초록비책공방,2026년 07월,43000,43000,,	9791124126363,https://www.yes24.com/product/goods/194814540
54,나의 저시력인 친구를 소개합니다 (큰글자도서),"신연서, 차향미, 김창수",초록비책공방,2026년 07월,31000,31000,,	9791124126356,https://www.yes24.com/product/goods/194813145
55,말의 부자 (큰글자도서),김도연,언더라인,2026년 07월,40000,40000,,	9791199740921,https://www.yes24.com/product/goods/194812328
56,스트레스는 어떻게 나를 바꾸는가 (큰글자도서),하지현,어크로스,2026년 07월,43000,43000,,	9791167743053,https://www.yes24.com/product/goods/194810425
57,아티스트 웨이 30주년 기념 특별판 + 나를 위해 쓸 권리 세트,"줄리아 캐머런, 박미경, 박성혜",위즈덤하우스,2026년 08월,46000,41400,9.7,,https://www.yes24.com/product/goods/194810071
58,바다의 철학 (큰글자도서),"군터 숄츠, 김희상",이유출판,2026년 07월,33000,33000,,	9791189534905,https://www.yes24.com/product/goods/194808703
59,공부가 좋아서 (큰글자도서),"정지우, 전지은, 강후림, 정 연, 김주화, 정보 더 보기/감추기, 정지우, 전지은, 강후림, 정 연, 김주화, 김현정, 김진화, 윤경, 곽설영, 서하연, 선샤인, 서나연",이유출판,2026년 07월,40000,40000,,	9791189534912,https://www.yes24.com/product/goods/194806938
60,"AI, 인문학에 길을 묻다 (큰글자도서)",최재운,데이원,2026년 07월,40000,40000,,	9791173352348,https://www.yes24.com/product/goods/194805534
61,인생의 폭풍 속에서 춤을 (큰글자도서),이정민(데비 리),나무사이,2026년 07월,37000,37000,,	9791199735828,https://www.yes24.com/product/goods/194804372
62,"세네카, 오늘을 빼앗기고 있는 당신에게 + 독서의 기술 세트","루키우스 안나이우스 세네카, 고명환, 하와이 대저택",라곰,2026년 07월,37800,34020,9.8,,https://www.yes24.com/product/goods/194803891
63,희망 없는 낙관주의,"토미 비링하, 유동익",어크로스,2026년 08월,16800,15120,,	9791167743190,https://www.yes24.com/product/goods/194797515
64,언어화를 위한 소설 사고,"오가와 사토시, 박대겸",황금가지,2026년 07월,17000,15300,10.0,	9791170527541,https://www.yes24.com/product/goods/194791823
65,세인트존스의 고전 100권 공부법 (큰글자책),조한별,바다출판사,2026년 08월,34000,34000,,	9791166894381,https://www.yes24.com/product/goods/194791020
66,이해할 수 없는 아픔은 없다 (큰글자책),최강,바다출판사,2026년 08월,36000,36000,,	9791166894398,https://www.yes24.com/product/goods/194790564
67,지능 파산 (큰글자책),한소원,바다출판사,2026년 08월,35000,35000,,	9791166894404,https://www.yes24.com/product/goods/194790448
68,도파민의 함정,"따웨이, 이지연",지니의서재,2026년 08월,18800,16920,,	9791194620402,https://www.yes24.com/product/goods/194784941
69,읽기의 위기 + 멸종 위기의 사고 세트,"에릭 사댕, 크리스토프 엥게만, 이선주, 김인건",헤이북스,2026년 08월,40000,36000,9.9,,https://www.yes24.com/product/goods/194784935
70,나를 위해 쓸 권리,"줄리아 캐머런, 박성혜",위즈덤하우스,2026년 08월,23000,20700,,	9791175911017,https://www.yes24.com/product/goods/194782475
71,돈의 미술사,심상용,구텐베르크,2026년 08월,28000,25200,,	9791199952027,https://www.yes24.com/product/goods/194774946
72,영어 어원 80일간의 세계 일주,"폴 앤서니 존스, 고정아",현대지성,2026년 08월,19900,19900,,	9791139736342,https://www.yes24.com/product/goods/194761982
73,에디터를 위한 보도자료 실전 매뉴얼 (큰글자책),백우진,sbi(한국출판인회의),2026년 08월,28000,28000,,	9788991691414,https://www.yes24.com/product/goods/194756819
74,마케팅을 품은 출판 기획 (큰글자책),민혜영,sbi(한국출판인회의),2026년 08월,32000,32000,,	9788991691438,https://www.yes24.com/product/goods/194756797
75,책을 마케팅할 때 알아야 할 10가지 (큰글자책),박창흠,sbi(한국출판인회의),2026년 08월,28000,28000,,	9788991691384,https://www.yes24.com/product/goods/194756758
76,마케터의 팔리는 글쓰기 (큰글자책),정민호,sbi(한국출판인회의),2026년 08월,33000,33000,,	9788991691421,https://www.yes24.com/product/goods/194756700
77,출판인을 위한 AI 활용법 (큰글자책),박찬규,sbi(한국출판인회의),2026년 08월,28000,28000,,	9788991691391,https://www.yes24.com/product/goods/194756568
78,지금 알아두면 좋은 교양인문학 49가지,김레나,에이콘온,2026년 08월,22000,19800,,	9791194409625,https://www.yes24.com/product/goods/194754200
79,갈등의 발견,홍수윤,한그루,2026년 08월,20000,18000,,	9791168672826,https://www.yes24.com/product/goods/194753348
80,신성세―초지능 AI의 진화와 인류세의 종언,"제임스 러브록, 신인수",온마음,2026년 07월,21000,18900,,	9791199895003,https://www.yes24.com/product/goods/194752962
81,도덕경과 성경,김광수,동연출판사,2026년 07월,33000,29700,,	9791176110440,https://www.yes24.com/product/goods/194752495
86,노자와 동학 그리고 개혁적 성리학,정영시,동연출판사,2026년 07월,29000,26100,,	9791176110143,https://www.yes24.com/product/goods/194750621
87,불행 앞에 노래 부르리,크리스 카,피카(FIKA),2026년 08월,18800,16920,10.0,	9791193866559,https://www.yes24.com/product/goods/194734898
88,한국어 연결어미의 다의성에 대한 연구,위설교,박이정출판사,2026년 07월,22000,22000,,	9791174970534,https://www.yes24.com/product/goods/194749333
89,한국 유학 대학원생의 학문적 제2언어 사회화 연구,나봉,박이정출판사,2026년 07월,25000,25000,,	9791174970541,https://www.yes24.com/product/goods/194749327
90,남조선과도 입법의원 속기록 5,남조선과도입법의원,한국학자료원,2026년 07월,300000,270000,,	9791174171955,https://www.yes24.com/product/goods/194652192
91,남조선과도 입법의원 속기록 4,남조선과도입법의원,한국학자료원,2026년 07월,300000,270000,,	9791174171948,https://www.yes24.com/product/goods/194652165
92,남조선과도 입법의원 속기록 3,남조선과도입법의원,한국학자료원,2026년 07월,300000,270000,,	9791174171931,https://www.yes24.com/product/goods/194652134
93,남조선과도 입법의원 속기록 2,남조선과도입법의원,한국학자료원,2026년 07월,300000,270000,,	9791174171924,https://www.yes24.com/product/goods/194651706
94,남조선과도 입법의원 속기록 1,남조선과도입법의원,한국학자료원,2026년 07월,300000,270000,,	9791174171917,https://www.yes24.com/product/goods/194651603
95,재무주보 5,대한제국 탁지부,한국학자료원,2026년 07월,350000,315000,,	9791174172013,https://www.yes24.com/product/goods/194650268
96,재무주보 4,대한제국 탁지부,한국학자료원,2026년 07월,350000,315000,,	9791174172006,https://www.yes24.com/product/goods/194650261
97,재무주보 3,대한제국 탁지부,한국학자료원,2026년 07월,350000,315000,,	9791174171993,https://www.yes24.com/product/goods/194650258
98,재무주보 2,대한제국 탁지부,한국학자료원,2026년 07월,350000,315000,,	9791174171986,https://www.yes24.com/product/goods/194650250
99,청소년기에 관하여,"마곳 와델, 이천영, 임선미",현대정신분석연구소,2026년 07월,30000,30000,,	9788997465705,https://www.yes24.com/product/goods/194649734
100,공격성,"김종곤, 손성우, 이효숙",현대정신분석연구소,2026년 07월,9500,9500,,	9788997465699,https://www.yes24.com/product/goods/194649584
101,재무주보 1,대한제국 탁지부,한국학자료원,2026년 07월,350000,315000,,	9791174171979,https://www.yes24.com/product/goods/194649462
102,여의북클럽 2회차 - 지금 우리의 사랑,"손민규, 신성아, 장유라, 조연주",클래스24(도서),2026년 07월,5000,5000,,,https://www.yes24.com/product/goods/194647987
103,내 영혼의 성격은,"셰퍼드 후드윈, 손인문",사람과삶,2026년 07월,28000,25200,,	9791198248442,https://www.yes24.com/product/goods/194647344
104,12주 안에 논문 작성에서 출판까지,"웬디 로라 벨처스, 이수련, 김희정",학지사,2026년 07월,32000,32000,,	9788999737701,https://www.yes24.com/product/goods/194646788
