rank,title,author,publisher,pub_date,price_normal,price_sale,rating,isbn,link
63,해석하는 여행자의 강화도,김진태,Brainleo,2026년 07월,18000,16200,,	9791194051107,https://www.yes24.com/product/goods/193187715
64,지브리파크 공식 가이드북,"사이토 치카시, 스튜디오 지브리",대원씨아이(단행)(대원키즈),2026년 07월,18000,16200,10.0,	9791142353819,https://www.yes24.com/product/goods/193181536
65,일본에서 보내는 한 달,김은덕 백종민,어떤책,2026년 07월,18800,16920,10.0,	9791189385736,https://www.yes24.com/product/goods/193057697
66,태국에서 보내는 한 달,김은덕 백종민,어떤책,2026년 07월,18800,16920,10.0,	9791189385712,https://www.yes24.com/product/goods/193057691
67,말레이시아에서 보내는 한 달,김은덕 백종민,어떤책,2026년 07월,18800,16920,10.0,	9791189385729,https://www.yes24.com/product/goods/193057681
68,샬레트래블북 캐나다 동부,"고진주, 신수경, 강승희",샬레트래블앤라이프,2026년 07월,18000,16200,10.0,	9791188652471,https://www.yes24.com/product/goods/193053147
69,"이집트, 혼자 여행 다니세요? 그럴 리가요.",한명희,보석글,2026년 06월,21000,18900,10.0,	9791199866508,https://www.yes24.com/product/goods/192987117
70,"튀르키예, 역사로 여행하기",이수형,홍익포럼,2026년 06월,25000,22500,10.0,	9791124682005,https://www.yes24.com/product/goods/192979493
71,"아직, 도쿄",임진아,유유히,2026년 07월,19000,17100,10.0,	9791193739273,https://www.yes24.com/product/goods/192979488
72,싱가포르 SINGAPORE – 1. 도시와 여행,"석종득, 담이",전략집단이음,2026년 06월,18300,18300,,	9791124577479,https://www.yes24.com/product/goods/192978113
73,경주 하루 걷기 투어,박성진,BOOKK(부크크),2026년 06월,15600,15600,,	9791112221254,https://www.yes24.com/product/goods/192978068
74,경주에서 만난 동리와 목월,장하영,BOOKK(부크크),2026년 06월,7500,7500,,	9791112222015,https://www.yes24.com/product/goods/192978010
75,아이와 함께 미국 일 년 살기,송윤경,BOOKK(부크크),2026년 07월,24900,24900,,	9791112224668,https://www.yes24.com/product/goods/192978009
76,베네치아 VENICE – 1. 도시와 여행,"석종득, 담이",전략집단이음,2026년 06월,18300,18300,,	9791124577523,https://www.yes24.com/product/goods/192977982
