rank,title,author,publisher,pub_date,price_normal,price_sale,rating,isbn,link
73,최태성의 만화 한국사 2 근현대편,"최태성, 김연큐",메가스터디북스,2020년 11월,18000,16200,9.5,,https://www.yes24.com/product/goods/95293988
74,플루타르코스 영웅전,"플루타르코스, 천병희",숲,2026년 01월,36000,32400,9.7,,https://www.yes24.com/product/goods/3821891
75,디자인 뮤지엄,김신,북트리거,2026년 07월,33000,29700,10.0,,https://www.yes24.com/product/goods/194480529
76,무기와 전략의 진화로 읽는 전쟁의 세계사,강건작,클라우드나인,2026년 07월,49000,44100,10.0,,https://www.yes24.com/product/goods/193809613
77,게르마니아 : 유럽의 뿌리,"타키투스, 박문재",현대지성,2026년 05월,11500,10350,9.9,,https://www.yes24.com/product/goods/189521562
78,벌거벗은 세계사 : 라이벌편,tvN〈벌거벗은 세계사〉 제작팀,교보문고,2026년 03월,24000,21600,10.0,,https://www.yes24.com/product/goods/182440591
79,쇳돌,이라영,동녘,2026년 02월,33000,29700,10.0,,https://www.yes24.com/product/goods/177992854
80,역사는 어떻게 진보하고 왜 퇴보하는가,"파리드 자카리아, 김종수",부키,2025년 09월,38000,34200,9.0,,https://www.yes24.com/product/goods/154626072
81,처음 읽는 일본사,전국역사교사모임,휴머니스트,2018년 12월,21000,18900,9.7,,https://www.yes24.com/product/goods/67453925
82,오래된 미래,헬레나 노르베리-호지,중앙북스(books),2015년 07월,14000,12600,9.1,,https://www.yes24.com/product/goods/2760334
83,문자 전파담,로버트 파우저,혜화1117,2026년 06월,35000,31500,,,https://www.yes24.com/product/goods/192871435
84,오디세이아,"호메로스, 최희성",아이템하우스,2026년 05월,20000,18000,9.6,,https://www.yes24.com/product/goods/183809649
85,인류학자처럼 생각하는 법,"매슈 엥글키, 김재완, 박영서",오월의봄,2026년 03월,26000,23400,10.0,,https://www.yes24.com/product/goods/182117757
86,지도로 보는 세계의 역사,"크리스티앙 그라탈루, 정미애",한스미디어,2026년 03월,65000,58500,9.9,,https://www.yes24.com/product/goods/180488803
87,눈에 보이지 않는 전쟁과 돈의 역사,"던컨 웰던, 윤종은",윌북(willbook),2026년 02월,24800,22320,9.9,,https://www.yes24.com/product/goods/177260111
88,오디세이아,"호메로스, 임명현",돋을새김,2026년 02월,14000,12600,,,https://www.yes24.com/product/goods/174981928
89,석유 제국의 미래,최지웅,위즈덤하우스,2026년 01월,22000,19800,10.0,,https://www.yes24.com/product/goods/174897756
90,삼국지를 한 번도 안 읽어볼 수는 없잖아,Team. StoryG,oldstairs(올드스테어즈),2025년 11월,20000,18000,10.0,,https://www.yes24.com/product/goods/160301358
91,"그 유물, 진짜로 봤어?","박찬희, 배성호",철수와영희,2025년 10월,17000,16150,9.9,,https://www.yes24.com/product/goods/154829371
92,박시백의 조선왕조실록 1,박시백,휴머니스트,2024년 06월,14500,13050,9.8,,https://www.yes24.com/product/goods/128135519
93,박시백의 고려사 1~5 세트,박시백,휴머니스트,2024년 03월,73500,66150,9.4,,https://www.yes24.com/product/goods/124931409
94,요즘 어른을 위한 최소한의 세계사,"임소미, 김봉중",빅피시,2023년 09월,18800,16920,9.6,,https://www.yes24.com/product/goods/122433629
95,서대문형무소 도슨트,문재옥,다른,2023년 02월,16000,14400,10.0,,https://www.yes24.com/product/goods/117518369
96,벌거벗은 세계사 : 사건편,tvN〈벌거벗은 세계사〉 제작팀,교보문고,2022년 01월,23000,20700,9.5,,https://www.yes24.com/product/goods/106494868
97,최태성의 만화 한국사 1 전근대편,"최태성, 김연큐",메가스터디북스,2020년 11월,18000,16200,10.0,,https://www.yes24.com/product/goods/95293941
98,페르세폴리스,"마르잔 사트라피, 박언주",휴머니스트,2019년 06월,32000,28800,9.7,,https://www.yes24.com/product/goods/74028314
99,대한민국 근현대사 시리즈,박윤식,휘선,2012년 02월,22000,19800,10.0,,https://www.yes24.com/product/goods/70868825
100,나의 문화유산답사기 : 산사 순례,유홍준,창비,2018년 08월,24000,21600,9.5,,https://www.yes24.com/product/goods/63594853
