rank,title,author,publisher,pub_date,price_normal,price_sale,rating,isbn,link
46,뉴필로소퍼 NewPhilosopher (계간) : Vol.35 [2026],,바다출판사,2026년 07월,17500,16620,,	9772586476005,https://www.yes24.com/product/goods/193059981
47,예수님이 좋아요 : 고학년용 (격월간) : 7ㆍ8월 [2026],,두란노,2026년 06월,5000,4750,,	9771227871001,https://www.yes24.com/product/goods/191849176
48,PC사랑 (월간) : 7월 [2026],,디지털 포스트,2026년 07월,9500,9020,,	9771228301002,https://www.yes24.com/product/goods/193151837
49,모터트렌드 MOTOR TREND (월간) : 7월 [2026],,시퀀스엔,2026년 06월,12000,11400,,	9771739813001,https://www.yes24.com/product/goods/192699595
50,Singles 싱글즈 A형 (월간) : 7월 [2026],,더북컴퍼니,2026년 06월,12000,11400,9.3,	9771739316038,https://www.yes24.com/product/goods/191855501
51,물가자료 (월간) : 7월 [2026],,한국물가협회,2026년 06월,30000,28500,,	9771228330002,https://www.yes24.com/product/goods/192496814
52,새벽나라 (월간) : 7월 [2026],,두란노,2026년 06월,4500,4270,8.0,	9771227448005,https://www.yes24.com/product/goods/191849173
53,"시니어 매일성경 (격월간) : 7,8월호 [2026]",,성서유니온,2026년 07월,5500,5220,,	9772635789001,https://www.yes24.com/product/goods/191003673
54,기도수첩 한글 (월간) : 7월 [2026],,생명,2026년 06월,5000,5000,,	9771739803002,https://www.yes24.com/product/goods/191559880
55,데이즈드 앤 컨퓨즈드 코리아 Dazed & Confused Korea A형 : 썸머 에디션 [2026],,렉스트림,2026년 07월,20000,19000,,,https://www.yes24.com/product/goods/192694107
56,여성동아 A형 (여성월간) : 7월 [2026],,동아일보사,2026년 06월,9800,9310,,	9771228344009,https://www.yes24.com/product/goods/192469109
