rank,title,author,publisher,pub_date,price_normal,price_sale,rating,isbn,link
56,"팀 켈러, 결혼을 말하다",팀 켈러 (티머시 켈러),두란노,2014년 05월,19000,17100,9.4,	9788953120501,https://www.yes24.com/product/goods/13257902
57,스토리가 살아있는 설교,임도균,아가페출판사,2026년 06월,28000,25200,9.3,	9788953797024,https://www.yes24.com/product/goods/191549939
58,하나님의 막내아들,여진구,규장,2026년 03월,22000,19800,10.0,	9791165046842,https://www.yes24.com/product/goods/178476901
59,하나님 질문 있어요!,"데이브 스트렐러, 정효진",성서유니온,2025년 12월,17000,15300,10.0,	9788932501376,https://www.yes24.com/product/goods/170513559
60,이제서야 이해되는 금강경,원영,불광출판사,2025년 04월,18000,16200,9.3,	9791172611545,https://www.yes24.com/product/goods/144467535
61,주님은 나의 최고봉,"오스왈드 챔버스, 스데반 황",토기장이,2015년 11월,14000,12600,9.7,	9788977823389,https://www.yes24.com/product/goods/22704960
62,팀 켈러의 기도,"팀 켈러 (티머시 켈러), 최종훈",두란노,2015년 05월,20000,18000,9.5,	9788953122147,https://www.yes24.com/product/goods/17982638
63,인간 붓다,법륜,정토출판,2010년 03월,14500,13050,9.5,	9788985961653,https://www.yes24.com/product/goods/3737023
64,"안토니 가우디, 삶과 일","아르만드 푸치, 송병선",한스미디어,2026년 05월,38000,34200,9.5,	9791124272374,https://www.yes24.com/product/goods/188601254
65,복음 안에서 발견한 참된 자유,"팀 켈러, 장호준",복있는사람,2024년 05월,6000,5400,10.0,	9791170831266,https://www.yes24.com/product/goods/129367363
66,불안해서 화를 내고 말았습니다,최장현,구름이머무는동안,2026년 06월,14000,12600,,	9791199598102,https://www.yes24.com/product/goods/192560080
67,"괴물, 교회, 그리고 우리",이상환,도서출판학영,2026년 06월,20000,20000,,	9791193931295,https://www.yes24.com/product/goods/192469848
68,모두가 자신의 믿음 없음과 싸우고 있다,존 파이퍼,두란노,2026년 06월,18000,16200,,	9788953153172,https://www.yes24.com/product/goods/191949156
69,신학 한 걸음,"J.I 패커, 홍종락",복있는사람,2026년 06월,19000,17100,,	9791170833321,https://www.yes24.com/product/goods/191817885
70,예수님과 한 달 살기,최상훈,규장,2026년 04월,15000,13500,10.0,	9791165047122,https://www.yes24.com/product/goods/187942343
71,저스트 지저스 : 오직 예수,브라이언 박,규장,2025년 06월,22000,19800,9.9,	9791165046262,https://www.yes24.com/product/goods/147561014
72,"디바인 매트릭스, 느낌이 현실이 된다","그렉 브레이든, 김시현",김영사,2021년 06월,15800,14220,9.3,	9788934906957,https://www.yes24.com/product/goods/102801388
73,잠언.쓰다 (필사책),에이프릴지저스 편집부,에이프릴지저스,2020년 03월,7500,6750,9.8,	9791196834920,https://www.yes24.com/product/goods/91361849
74,내면세계의 질서와 영적 성장,고든 맥도날드,IVP,2018년 09월,18000,16200,9.8,	9788932816425,https://www.yes24.com/product/goods/64388960
75,하나님의 임재연습 (완역판),"로렌스 형제, 이광식",CH북스(크리스천다이제스트),2017년 11월,6600,5940,9.8,	9788944724176,https://www.yes24.com/product/goods/55981678
76,사람이 보인다 관상백과,편집부,움터미디어,2012년 09월,2200,1980,8.7,	9788986755589,https://www.yes24.com/product/goods/7564383
77,먹고사니즘에 지친 이들을 위한 전도서,하진호,PCKBOOKS,2026년 06월,16900,15210,,	9788939880122,https://www.yes24.com/product/goods/192493116
78,하나님의 눈물,서진교,규장,2026년 06월,17000,15300,,	9791165047238,https://www.yes24.com/product/goods/190855945
